"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"mass";"chi.distance";"inertie"
"utilidade";-0,256845473981304;1,52792817464796;2,76499886536007;-0,0810364995505485;0,482071764469334;0,87237600817653;0,0134159400623724;0,317082266235657;0,669501793701933;5,20949703906401e-07;1,84356239027352e-05;6,03728775370557e-05;7,89681495130297e-06;1,23476924747101;1,20399191458288e-05
"ustra";0,364892115700601;3,06794074416843;-2,97989994670488;0,0850076973088129;0,714727907016859;-0,694217336523335;0,0129987515248386;0,613699002445587;0,373302246029567;1,05143134588414e-06;7,43268787291031e-05;7,01221665625565e-05;7,89681495130297e-06;1,78212474557584;2,50800363947915e-05
"usp";1,89934122190863;-0,964987289699221;0,807582194919756;0,833647064859437;-0,423546234033728;0,354458966436302;0,799843646811383;0,137889468568535;0,0622668846200762;2,84877368563414e-05;7,35351778847892e-06;5,15021585852654e-06;7,89681495130297e-06;1,18256463272703;1,10433728131888e-05
"unicef";1,89934122190863;-0,964987289699221;0,807582194919756;0,833647064859437;-0,423546234033728;0,354458966436302;0,799843646811383;0,137889468568535;0,0622668846200762;2,84877368563414e-05;7,35351778847892e-06;5,15021585852654e-06;7,89681495130297e-06;1,18256463272703;1,10433728131888e-05
"unha";-0,57493876333891;1,09923069771785;-1,49533467587744;-0,295916734828216;0,565765920882715;-0,769637712704062;0,157377150309527;0,384206751778351;0,458416097912114;2,61032836211904e-06;9,54178568153676e-06;1,76574819127257e-05;7,89681495130297e-06;0,807003083365598;5,14283213920702e-06
"umbanda";0,192285789765104;-0,917233319215976;0,398406394934876;0,188822589999924;-0,900713314177614;0,391230820832023;0,0554155809739457;0,842143216783815;0,102441202242223;2,91975453637194e-07;6,64372436335843e-06;1,25344292333512e-06;7,89681495130297e-06;0,45483689604884;1,63366624380634e-06
"umaa";-0,436676294433454;-2,11593708090632;-0,989477740270163;-0,183760831919399;-0,890422409535455;-0,416389107985987;0,0529324875838177;0,830036844417496;0,11703066799865;1,5058135255604e-06;3,53555388024824e-05;7,73150459455236e-06;7,89681495130297e-06;1,05687325103321;8,82059280402343e-06
"tronco";-1,51476964237842;-0,869479348732732;-0,0107694050500044;-0,86726395864135;-0,497810413440059;-0,00616589915362566;0,819626373313858;0,180355786855912;1,78398302236123e-05;1,811945566837e-05;5,96994739041349e-06;9,15873270316347e-10;7,89681495130297e-06;0,931672062481264;6,85453670972434e-06
"trilogia";-0,885807558179862;0,329224412957612;1,37711473015503;-0,53036771136951;0,197119562612543;0,824532575931423;0,468822159444216;0,043251605354981;0,487926235200789;6,19627557353438e-06;8,5592561795697e-07;1,49758750724662e-05;7,89681495130297e-06;0,720376867139976;4,09799550442542e-06
"tridente";-0,885807558179862;0,329224412957612;1,37711473015503;-0,53036771136951;0,197119562612543;0,824532575931423;0,468822159444216;0,043251605354981;0,487926235200789;6,19627557353438e-06;8,5592561795697e-07;1,49758750724662e-05;7,89681495130297e-06;0,720376867139976;4,09799550442542e-06
"tricon";1,27037913771007;-2,16369105138956;-0,580301940285283;0,493293562148898;-0,840170335332791;-0,225333684053756;0,330335897238867;0,639982888449559;0,0296812143115519;1,27443786801446e-05;3,69694048370356e-05;2,65925513476334e-06;7,89681495130297e-06;1,23077852503041;1,19622198816218e-05
"trepar";-0,256845473981304;1,52792817464796;2,76499886536007;-0,0810364995505485;0,482071764469334;0,87237600817653;0,0134159400623724;0,317082266235657;0,669501793701933;5,20949703906401e-07;1,84356239027352e-05;6,03728775370557e-05;7,89681495130297e-06;1,23476924747101;1,20399191458288e-05
"tre";1,13211666880462;1,05147672723461;-1,08615887589256;0,599428858917914;0,55673192715243;-0,575095300263799;0,506978658429944;0,292075707688348;0,200945633881705;1,01212541599257e-05;8,73074473216107e-06;9,31619718620842e-06;7,89681495130297e-06;0,885361816549461;6,19004116507314e-06
"travestidos";1,89934122190863;-0,964987289699221;0,807582194919756;0,833647064859437;-0,423546234033728;0,354458966436302;0,799843646811383;0,137889468568535;0,0622668846200762;2,84877368563414e-05;7,35351778847892e-06;5,15021585852654e-06;7,89681495130297e-06;1,18256463272703;1,10433728131888e-05
"travado";-0,436676294433454;-2,11593708090632;-0,989477740270163;-0,183760831919399;-0,890422409535455;-0,416389107985987;0,0529324875838177;0,830036844417496;0,11703066799865;1,5058135255604e-06;3,53555388024824e-05;7,73150459455236e-06;7,89681495130297e-06;1,05687325103321;8,82059280402343e-06
"transparente";0,364892115700601;3,06794074416843;-2,97989994670488;0,0850076973088129;0,714727907016859;-0,694217336523335;0,0129987515248386;0,613699002445587;0,373302246029567;1,05143134588414e-06;7,43268787291031e-05;7,01221665625565e-05;7,89681495130297e-06;1,78212474557584;2,50800363947915e-05
"transcender";-0,885807558179862;0,329224412957612;1,37711473015503;-0,53036771136951;0,197119562612543;0,824532575931423;0,468822159444216;0,043251605354981;0,487926235200789;6,19627557353438e-06;8,5592561795697e-07;1,49758750724662e-05;7,89681495130297e-06;0,720376867139976;4,09799550442542e-06
"transcendente";-0,256845473981304;1,52792817464796;2,76499886536007;-0,0810364995505485;0,482071764469334;0,87237600817653;0,0134159400623724;0,317082266235657;0,669501793701933;5,20949703906401e-07;1,84356239027352e-05;6,03728775370557e-05;7,89681495130297e-06;1,23476924747101;1,20399191458288e-05
"tramar";-0,57493876333891;1,09923069771785;-1,49533467587744;-0,295916734828216;0,565765920882715;-0,769637712704062;0,157377150309527;0,384206751778351;0,458416097912114;2,61032836211904e-06;9,54178568153676e-06;1,76574819127257e-05;7,89681495130297e-06;0,807003083365598;5,14283213920702e-06
"tormenta";-2,14373172657698;-2,06818311042308;-1,39865354025504;-0,651436775041654;-0,628479076437853;-0,425022562463633;0,55404057357233;0,344403434515958;0,101555991911691;3,62904899884131e-05;3,37776892201048e-05;1,5447999939468e-05;7,89681495130297e-06;1,6037035568936;2,03095427617255e-05
"tora";1,89934122190863;-0,964987289699221;0,807582194919756;0,833647064859437;-0,423546234033728;0,354458966436302;0,799843646811383;0,137889468568535;0,0622668846200762;2,84877368563414e-05;7,35351778847892e-06;5,15021585852654e-06;7,89681495130297e-06;1,18256463272703;1,10433728131888e-05
"topar";0,192285789765104;-0,917233319215976;0,398406394934876;0,188822589999924;-0,900713314177614;0,391230820832023;0,0554155809739457;0,842143216783815;0,102441202242223;2,91975453637194e-07;6,64372436335843e-06;1,25344292333512e-06;7,89681495130297e-06;0,45483689604884;1,63366624380634e-06
"tonieto";2,9774345698536;-2,21144502187281;-0,171126140300403;0,801937599624654;-0,595627165244398;-0,0460908486705333;0,730004888614892;0,268956725967115;0,00103838541798365;7,00061854521659e-05;3,86192873237644e-05;2,31251560100919e-07;7,89681495130297e-06;1,94045593229344;2,97344239945206e-05
"toni";2,9774345698536;-2,21144502187281;-0,171126140300403;0,801937599624654;-0,595627165244398;-0,0460908486705333;0,730004888614892;0,268956725967115;0,00103838541798365;7,00061854521659e-05;3,86192873237644e-05;2,31251560100919e-07;7,89681495130297e-06;1,94045593229344;2,97344239945206e-05
"tombar";0,364892115700601;3,06794074416843;-2,97989994670488;0,0850076973088129;0,714727907016859;-0,694217336523335;0,0129987515248386;0,613699002445587;0,373302246029567;1,05143134588414e-06;7,43268787291031e-05;7,01221665625565e-05;7,89681495130297e-06;1,78212474557584;2,50800363947915e-05
"tolo";-0,57493876333891;1,09923069771785;-1,49533467587744;-0,295916734828216;0,565765920882715;-0,769637712704062;0,157377150309527;0,384206751778351;0,458416097912114;2,61032836211904e-06;9,54178568153676e-06;1,76574819127257e-05;7,89681495130297e-06;0,807003083365598;5,14283213920702e-06
"tocante";1,27037913771007;-2,16369105138956;-0,580301940285283;0,493293562148898;-0,840170335332791;-0,225333684053756;0,330335897238867;0,639982888449559;0,0296812143115519;1,27443786801446e-05;3,69694048370356e-05;2,65925513476334e-06;7,89681495130297e-06;1,23077852503041;1,19622198816218e-05
"toada";-0,57493876333891;1,09923069771785;-1,49533467587744;-0,295916734828216;0,565765920882715;-0,769637712704062;0,157377150309527;0,384206751778351;0,458416097912114;2,61032836211904e-06;9,54178568153676e-06;1,76574819127257e-05;7,89681495130297e-06;0,807003083365598;5,14283213920702e-06
"tirano";-0,57493876333891;1,09923069771785;-1,49533467587744;-0,295916734828216;0,565765920882715;-0,769637712704062;0,157377150309527;0,384206751778351;0,458416097912114;2,61032836211904e-06;9,54178568153676e-06;1,76574819127257e-05;7,89681495130297e-06;0,807003083365598;5,14283213920702e-06
"timidez";-0,885807558179862;0,329224412957612;1,37711473015503;-0,53036771136951;0,197119562612543;0,824532575931423;0,468822159444216;0,043251605354981;0,487926235200789;6,19627557353438e-06;8,5592561795697e-07;1,49758750724662e-05;7,89681495130297e-06;0,720376867139976;4,09799550442542e-06
"tigrão";0,0540233208596488;2,29793445940819;-0,107450540672402;0,0234773811999246;0,998633227604205;-0,0466957096187735;0,000825710713670552;0,997767700564965;0,0014065887213394;2,30470060282014e-08;4,16991533014132e-05;9,11736142994863e-08;7,89681495130297e-06;1,04686760142189;8,65437042569222e-06
"thgo";0,364892115700601;3,06794074416843;-2,97989994670488;0,0850076973088129;0,714727907016859;-0,694217336523335;0,0129987515248386;0,613699002445587;0,373302246029567;1,05143134588414e-06;7,43268787291031e-05;7,01221665625565e-05;7,89681495130297e-06;1,78212474557584;2,50800363947915e-05
"teólogo";0,192285789765104;-0,917233319215976;0,398406394934876;0,188822589999924;-0,900713314177614;0,391230820832023;0,0554155809739457;0,842143216783815;0,102441202242223;2,91975453637194e-07;6,64372436335843e-06;1,25344292333512e-06;7,89681495130297e-06;0,45483689604884;1,63366624380634e-06
"texas";-0,885807558179862;0,329224412957612;1,37711473015503;-0,53036771136951;0,197119562612543;0,824532575931423;0,468822159444216;0,043251605354981;0,487926235200789;6,19627557353438e-06;8,5592561795697e-07;1,49758750724662e-05;7,89681495130297e-06;0,720376867139976;4,09799550442542e-06
"terramoto";-0,57493876333891;1,09923069771785;-1,49533467587744;-0,295916734828216;0,565765920882715;-0,769637712704062;0,157377150309527;0,384206751778351;0,458416097912114;2,61032836211904e-06;9,54178568153676e-06;1,76574819127257e-05;7,89681495130297e-06;0,807003083365598;5,14283213920702e-06
"terceirizado";1,89934122190863;-0,964987289699221;0,807582194919756;0,833647064859437;-0,423546234033728;0,354458966436302;0,799843646811383;0,137889468568535;0,0622668846200762;2,84877368563414e-05;7,35351778847892e-06;5,15021585852654e-06;7,89681495130297e-06;1,18256463272703;1,10433728131888e-05
"teor";2,9774345698536;-2,21144502187281;-0,171126140300403;0,801937599624654;-0,595627165244398;-0,0460908486705333;0,730004888614892;0,268956725967115;0,00103838541798365;7,00061854521659e-05;3,86192873237644e-05;2,31251560100919e-07;7,89681495130297e-06;1,94045593229344;2,97344239945206e-05
"tenso";-0,885807558179862;0,329224412957612;1,37711473015503;-0,53036771136951;0,197119562612543;0,824532575931423;0,468822159444216;0,043251605354981;0,487926235200789;6,19627557353438e-06;8,5592561795697e-07;1,49758750724662e-05;7,89681495130297e-06;0,720376867139976;4,09799550442542e-06
"tenente";0,0540233208596488;2,29793445940819;-0,107450540672402;0,0234773811999246;0,998633227604205;-0,0466957096187735;0,000825710713670552;0,997767700564965;0,0014065887213394;2,30470060282014e-08;4,16991533014132e-05;9,11736142994863e-08;7,89681495130297e-06;1,04686760142189;8,65437042569222e-06
"temperatura";-0,885807558179862;0,329224412957612;1,37711473015503;-0,53036771136951;0,197119562612543;0,824532575931423;0,468822159444216;0,043251605354981;0,487926235200789;6,19627557353438e-06;8,5592561795697e-07;1,49758750724662e-05;7,89681495130297e-06;0,720376867139976;4,09799550442542e-06
"temperamento";-0,885807558179862;0,329224412957612;1,37711473015503;-0,53036771136951;0,197119562612543;0,824532575931423;0,468822159444216;0,043251605354981;0,487926235200789;6,19627557353438e-06;8,5592561795697e-07;1,49758750724662e-05;7,89681495130297e-06;0,720376867139976;4,09799550442542e-06
"telepresencial";2,9774345698536;-2,21144502187281;-0,171126140300403;0,801937599624654;-0,595627165244398;-0,0460908486705333;0,730004888614892;0,268956725967115;0,00103838541798365;7,00061854521659e-05;3,86192873237644e-05;2,31251560100919e-07;7,89681495130297e-06;1,94045593229344;2,97344239945206e-05
"teixeira";2,9774345698536;-2,21144502187281;-0,171126140300403;0,801937599624654;-0,595627165244398;-0,0460908486705333;0,730004888614892;0,268956725967115;0,00103838541798365;7,00061854521659e-05;3,86192873237644e-05;2,31251560100919e-07;7,89681495130297e-06;1,94045593229344;2,97344239945206e-05
"tecnicamente";1,89934122190863;-0,964987289699221;0,807582194919756;0,833647064859437;-0,423546234033728;0,354458966436302;0,799843646811383;0,137889468568535;0,0622668846200762;2,84877368563414e-05;7,35351778847892e-06;5,15021585852654e-06;7,89681495130297e-06;1,18256463272703;1,10433728131888e-05
"tdh";2,9774345698536;-2,21144502187281;-0,171126140300403;0,801937599624654;-0,595627165244398;-0,0460908486705333;0,730004888614892;0,268956725967115;0,00103838541798365;7,00061854521659e-05;3,86192873237644e-05;2,31251560100919e-07;7,89681495130297e-06;1,94045593229344;2,97344239945206e-05
"tax";-0,256845473981304;1,52792817464796;2,76499886536007;-0,0810364995505485;0,482071764469334;0,87237600817653;0,0134159400623724;0,317082266235657;0,669501793701933;5,20949703906401e-07;1,84356239027352e-05;6,03728775370557e-05;7,89681495130297e-06;1,23476924747101;1,20399191458288e-05
"tarc";2,9774345698536;-2,21144502187281;-0,171126140300403;0,801937599624654;-0,595627165244398;-0,0460908486705333;0,730004888614892;0,268956725967115;0,00103838541798365;7,00061854521659e-05;3,86192873237644e-05;2,31251560100919e-07;7,89681495130297e-06;1,94045593229344;2,97344239945206e-05
"talíria";2,9774345698536;-2,21144502187281;-0,171126140300403;0,801937599624654;-0,595627165244398;-0,0460908486705333;0,730004888614892;0,268956725967115;0,00103838541798365;7,00061854521659e-05;3,86192873237644e-05;2,31251560100919e-07;7,89681495130297e-06;1,94045593229344;2,97344239945206e-05
"tacis";2,9774345698536;-2,21144502187281;-0,171126140300403;0,801937599624654;-0,595627165244398;-0,0460908486705333;0,730004888614892;0,268956725967115;0,00103838541798365;7,00061854521659e-05;3,86192873237644e-05;2,31251560100919e-07;7,89681495130297e-06;1,94045593229344;2,97344239945206e-05
"sátrapas";-2,14373172657698;-2,06818311042308;-1,39865354025504;-0,651436775041654;-0,628479076437853;-0,425022562463633;0,55404057357233;0,344403434515958;0,101555991911691;3,62904899884131e-05;3,37776892201048e-05;1,5447999939468e-05;7,89681495130297e-06;1,6037035568936;2,03095427617255e-05
"swat";-0,256845473981304;1,52792817464796;2,76499886536007;-0,0810364995505485;0,482071764469334;0,87237600817653;0,0134159400623724;0,317082266235657;0,669501793701933;5,20949703906401e-07;1,84356239027352e-05;6,03728775370557e-05;7,89681495130297e-06;1,23476924747101;1,20399191458288e-05
"surto";-0,256845473981304;1,52792817464796;2,76499886536007;-0,0810364995505485;0,482071764469334;0,87237600817653;0,0134159400623724;0,317082266235657;0,669501793701933;5,20949703906401e-07;1,84356239027352e-05;6,03728775370557e-05;7,89681495130297e-06;1,23476924747101;1,20399191458288e-05
"surtir";0,821247873963663;0,281470442474368;1,78629053013991;0,413502236709657;0,141721715478021;0,899405834758746;0,320956901408374;0,025179818406663;0,653863280184939;5,32599160692158e-06;6,256299814692e-07;2,51974245175115e-05;7,89681495130297e-06;0,807189197371091;5,14520453029154e-06
"surpreendente";0,0540233208596488;2,29793445940819;-0,107450540672402;0,0234773811999246;0,998633227604205;-0,0466957096187735;0,000825710713670552;0,997767700564965;0,0014065887213394;2,30470060282014e-08;4,16991533014132e-05;9,11736142994863e-08;7,89681495130297e-06;1,04686760142189;8,65437042569222e-06
"superficial";-2,14373172657698;-2,06818311042308;-1,39865354025504;-0,651436775041654;-0,628479076437853;-0,425022562463633;0,55404057357233;0,344403434515958;0,101555991911691;3,62904899884131e-05;3,37776892201048e-05;1,5447999939468e-05;7,89681495130297e-06;1,6037035568936;2,03095427617255e-05
"superação";2,9774345698536;-2,21144502187281;-0,171126140300403;0,801937599624654;-0,595627165244398;-0,0460908486705333;0,730004888614892;0,268956725967115;0,00103838541798365;7,00061854521659e-05;3,86192873237644e-05;2,31251560100919e-07;7,89681495130297e-06;1,94045593229344;2,97344239945206e-05
"superavit";0,364892115700601;3,06794074416843;-2,97989994670488;0,0850076973088129;0,714727907016859;-0,694217336523335;0,0129987515248386;0,613699002445587;0,373302246029567;1,05143134588414e-06;7,43268787291031e-05;7,01221665625565e-05;7,89681495130297e-06;1,78212474557584;2,50800363947915e-05
"sujeitar";1,27037913771007;-2,16369105138956;-0,580301940285283;0,493293562148898;-0,840170335332791;-0,225333684053756;0,330335897238867;0,639982888449559;0,0296812143115519;1,27443786801446e-05;3,69694048370356e-05;2,65925513476334e-06;7,89681495130297e-06;1,23077852503041;1,19622198816218e-05
"sugar";-0,57493876333891;1,09923069771785;-1,49533467587744;-0,295916734828216;0,565765920882715;-0,769637712704062;0,157377150309527;0,384206751778351;0,458416097912114;2,61032836211904e-06;9,54178568153676e-06;1,76574819127257e-05;7,89681495130297e-06;0,807003083365598;5,14283213920702e-06
"sufocado";0,192285789765104;-0,917233319215976;0,398406394934876;0,188822589999924;-0,900713314177614;0,391230820832023;0,0554155809739457;0,842143216783815;0,102441202242223;2,91975453637194e-07;6,64372436335843e-06;1,25344292333512e-06;7,89681495130297e-06;0,45483689604884;1,63366624380634e-06
"substituto";1,89934122190863;-0,964987289699221;0,807582194919756;0,833647064859437;-0,423546234033728;0,354458966436302;0,799843646811383;0,137889468568535;0,0622668846200762;2,84877368563414e-05;7,35351778847892e-06;5,15021585852654e-06;7,89681495130297e-06;1,18256463272703;1,10433728131888e-05
"subsistir";-0,436676294433454;-2,11593708090632;-0,989477740270163;-0,183760831919399;-0,890422409535455;-0,416389107985987;0,0529324875838177;0,830036844417496;0,11703066799865;1,5058135255604e-06;3,53555388024824e-05;7,73150459455236e-06;7,89681495130297e-06;1,05687325103321;8,82059280402343e-06
"sublime";-2,14373172657698;-2,06818311042308;-1,39865354025504;-0,651436775041654;-0,628479076437853;-0,425022562463633;0,55404057357233;0,344403434515958;0,101555991911691;3,62904899884131e-05;3,37776892201048e-05;1,5447999939468e-05;7,89681495130297e-06;1,6037035568936;2,03095427617255e-05
"subescrever";2,9774345698536;-2,21144502187281;-0,171126140300403;0,801937599624654;-0,595627165244398;-0,0460908486705333;0,730004888614892;0,268956725967115;0,00103838541798365;7,00061854521659e-05;3,86192873237644e-05;2,31251560100919e-07;7,89681495130297e-06;1,94045593229344;2,97344239945206e-05
"suado";-0,57493876333891;1,09923069771785;-1,49533467587744;-0,295916734828216;0,565765920882715;-0,769637712704062;0,157377150309527;0,384206751778351;0,458416097912114;2,61032836211904e-06;9,54178568153676e-06;1,76574819127257e-05;7,89681495130297e-06;0,807003083365598;5,14283213920702e-06
"steven";-0,256845473981304;1,52792817464796;2,76499886536007;-0,0810364995505485;0,482071764469334;0,87237600817653;0,0134159400623724;0,317082266235657;0,669501793701933;5,20949703906401e-07;1,84356239027352e-05;6,03728775370557e-05;7,89681495130297e-06;1,23476924747101;1,20399191458288e-05
"st";-0,57493876333891;1,09923069771785;-1,49533467587744;-0,295916734828216;0,565765920882715;-0,769637712704062;0,157377150309527;0,384206751778351;0,458416097912114;2,61032836211904e-06;9,54178568153676e-06;1,76574819127257e-05;7,89681495130297e-06;0,807003083365598;5,14283213920702e-06
"spurgeon";-1,51476964237842;-0,869479348732732;-0,0107694050500044;-0,86726395864135;-0,497810413440059;-0,00616589915362566;0,819626373313858;0,180355786855912;1,78398302236123e-05;1,811945566837e-05;5,96994739041349e-06;9,15873270316347e-10;7,89681495130297e-06;0,931672062481264;6,85453670972434e-06
"spray";2,21021001674958;-0,194981004938983;-2,06486721111272;0,729211054245323;-0,0643297709683112;-0,681258334946142;0,724093803295128;0,00376358001824586;0,272142616686622;3,85761646602279e-05;3,00217891184645e-07;3,36694651186767e-05;7,89681495130297e-06;1,44630727090493;1,65185948028886e-05
"sp";-0,885807558179862;0,329224412957612;1,37711473015503;-0,53036771136951;0,197119562612543;0,824532575931423;0,468822159444216;0,043251605354981;0,487926235200789;6,19627557353438e-06;8,5592561795697e-07;1,49758750724662e-05;7,89681495130297e-06;0,720376867139976;4,09799550442542e-06
"soria";2,9774345698536;-2,21144502187281;-0,171126140300403;0,801937599624654;-0,595627165244398;-0,0460908486705333;0,730004888614892;0,268956725967115;0,00103838541798365;7,00061854521659e-05;3,86192873237644e-05;2,31251560100919e-07;7,89681495130297e-06;1,94045593229344;2,97344239945206e-05
"sonça";0,0540233208596488;2,29793445940819;-0,107450540672402;0,0234773811999246;0,998633227604205;-0,0466957096187735;0,000825710713670552;0,997767700564965;0,0014065887213394;2,30470060282014e-08;4,16991533014132e-05;9,11736142994863e-08;7,89681495130297e-06;1,04686760142189;8,65437042569222e-06
"solteiro";-0,885807558179862;0,329224412957612;1,37711473015503;-0,53036771136951;0,197119562612543;0,824532575931423;0,468822159444216;0,043251605354981;0,487926235200789;6,19627557353438e-06;8,5592561795697e-07;1,49758750724662e-05;7,89681495130297e-06;0,720376867139976;4,09799550442542e-06
"solidário";-0,57493876333891;1,09923069771785;-1,49533467587744;-0,295916734828216;0,565765920882715;-0,769637712704062;0,157377150309527;0,384206751778351;0,458416097912114;2,61032836211904e-06;9,54178568153676e-06;1,76574819127257e-05;7,89681495130297e-06;0,807003083365598;5,14283213920702e-06
"solicitado";2,9774345698536;-2,21144502187281;-0,171126140300403;0,801937599624654;-0,595627165244398;-0,0460908486705333;0,730004888614892;0,268956725967115;0,00103838541798365;7,00061854521659e-05;3,86192873237644e-05;2,31251560100919e-07;7,89681495130297e-06;1,94045593229344;2,97344239945206e-05
"soja";-0,885807558179862;0,329224412957612;1,37711473015503;-0,53036771136951;0,197119562612543;0,824532575931423;0,468822159444216;0,043251605354981;0,487926235200789;6,19627557353438e-06;8,5592561795697e-07;1,49758750724662e-05;7,89681495130297e-06;0,720376867139976;4,09799550442542e-06
"sogro";-0,57493876333891;1,09923069771785;-1,49533467587744;-0,295916734828216;0,565765920882715;-0,769637712704062;0,157377150309527;0,384206751778351;0,458416097912114;2,61032836211904e-06;9,54178568153676e-06;1,76574819127257e-05;7,89681495130297e-06;0,807003083365598;5,14283213920702e-06
"sofisticação";-0,256845473981304;1,52792817464796;2,76499886536007;-0,0810364995505485;0,482071764469334;0,87237600817653;0,0134159400623724;0,317082266235657;0,669501793701933;5,20949703906401e-07;1,84356239027352e-05;6,03728775370557e-05;7,89681495130297e-06;1,23476924747101;1,20399191458288e-05
"sobriedade";1,13211666880462;1,05147672723461;-1,08615887589256;0,599428858917914;0,55673192715243;-0,575095300263799;0,506978658429944;0,292075707688348;0,200945633881705;1,01212541599257e-05;8,73074473216107e-06;9,31619718620842e-06;7,89681495130297e-06;0,885361816549461;6,19004116507314e-06
"soberbo";-1,51476964237842;-0,869479348732732;-0,0107694050500044;-0,86726395864135;-0,497810413440059;-0,00616589915362566;0,819626373313858;0,180355786855912;1,78398302236123e-05;1,811945566837e-05;5,96994739041349e-06;9,15873270316347e-10;7,89681495130297e-06;0,931672062481264;6,85453670972434e-06
"soares";-0,57493876333891;1,09923069771785;-1,49533467587744;-0,295916734828216;0,565765920882715;-0,769637712704062;0,157377150309527;0,384206751778351;0,458416097912114;2,61032836211904e-06;9,54178568153676e-06;1,76574819127257e-05;7,89681495130297e-06;0,807003083365598;5,14283213920702e-06
"sintoma";0,0540233208596488;2,29793445940819;-0,107450540672402;0,0234773811999246;0,998633227604205;-0,0466957096187735;0,000825710713670552;0,997767700564965;0,0014065887213394;2,30470060282014e-08;4,16991533014132e-05;9,11736142994863e-08;7,89681495130297e-06;1,04686760142189;8,65437042569222e-06
"singapura";2,9774345698536;-2,21144502187281;-0,171126140300403;0,801937599624654;-0,595627165244398;-0,0460908486705333;0,730004888614892;0,268956725967115;0,00103838541798365;7,00061854521659e-05;3,86192873237644e-05;2,31251560100919e-07;7,89681495130297e-06;1,94045593229344;2,97344239945206e-05
"sindicância";-0,256845473981304;1,52792817464796;2,76499886536007;-0,0810364995505485;0,482071764469334;0,87237600817653;0,0134159400623724;0,317082266235657;0,669501793701933;5,20949703906401e-07;1,84356239027352e-05;6,03728775370557e-05;7,89681495130297e-06;1,23476924747101;1,20399191458288e-05
"sindicalismo";1,89934122190863;-0,964987289699221;0,807582194919756;0,833647064859437;-0,423546234033728;0,354458966436302;0,799843646811383;0,137889468568535;0,0622668846200762;2,84877368563414e-05;7,35351778847892e-06;5,15021585852654e-06;7,89681495130297e-06;1,18256463272703;1,10433728131888e-05
"similaridade";-0,256845473981304;1,52792817464796;2,76499886536007;-0,0810364995505485;0,482071764469334;0,87237600817653;0,0134159400623724;0,317082266235657;0,669501793701933;5,20949703906401e-07;1,84356239027352e-05;6,03728775370557e-05;7,89681495130297e-06;1,23476924747101;1,20399191458288e-05
"sid";0,364892115700601;3,06794074416843;-2,97989994670488;0,0850076973088129;0,714727907016859;-0,694217336523335;0,0129987515248386;0,613699002445587;0,373302246029567;1,05143134588414e-06;7,43268787291031e-05;7,01221665625565e-05;7,89681495130297e-06;1,78212474557584;2,50800363947915e-05
"shopee";2,21021001674958;-0,194981004938983;-2,06486721111272;0,729211054245323;-0,0643297709683112;-0,681258334946142;0,724093803295128;0,00376358001824586;0,272142616686622;3,85761646602279e-05;3,00217891184645e-07;3,36694651186767e-05;7,89681495130297e-06;1,44630727090493;1,65185948028886e-05
"sereia";-0,256845473981304;1,52792817464796;2,76499886536007;-0,0810364995505485;0,482071764469334;0,87237600817653;0,0134159400623724;0,317082266235657;0,669501793701933;5,20949703906401e-07;1,84356239027352e-05;6,03728775370557e-05;7,89681495130297e-06;1,23476924747101;1,20399191458288e-05
"sepultura";-2,14373172657698;-2,06818311042308;-1,39865354025504;-0,651436775041654;-0,628479076437853;-0,425022562463633;0,55404057357233;0,344403434515958;0,101555991911691;3,62904899884131e-05;3,37776892201048e-05;1,5447999939468e-05;7,89681495130297e-06;1,6037035568936;2,03095427617255e-05
"sentadinho";-0,885807558179862;0,329224412957612;1,37711473015503;-0,53036771136951;0,197119562612543;0,824532575931423;0,468822159444216;0,043251605354981;0,487926235200789;6,19627557353438e-06;8,5592561795697e-07;1,49758750724662e-05;7,89681495130297e-06;0,720376867139976;4,09799550442542e-06
"sensitivo";0,192285789765104;-0,917233319215976;0,398406394934876;0,188822589999924;-0,900713314177614;0,391230820832023;0,0554155809739457;0,842143216783815;0,102441202242223;2,91975453637194e-07;6,64372436335843e-06;1,25344292333512e-06;7,89681495130297e-06;0,45483689604884;1,63366624380634e-06
"selvagem";-0,885807558179862;0,329224412957612;1,37711473015503;-0,53036771136951;0,197119562612543;0,824532575931423;0,468822159444216;0,043251605354981;0,487926235200789;6,19627557353438e-06;8,5592561795697e-07;1,49758750724662e-05;7,89681495130297e-06;0,720376867139976;4,09799550442542e-06
"seletividade";-0,256845473981304;1,52792817464796;2,76499886536007;-0,0810364995505485;0,482071764469334;0,87237600817653;0,0134159400623724;0,317082266235657;0,669501793701933;5,20949703906401e-07;1,84356239027352e-05;6,03728775370557e-05;7,89681495130297e-06;1,23476924747101;1,20399191458288e-05
"seguridade";2,9774345698536;-2,21144502187281;-0,171126140300403;0,801937599624654;-0,595627165244398;-0,0460908486705333;0,730004888614892;0,268956725967115;0,00103838541798365;7,00061854521659e-05;3,86192873237644e-05;2,31251560100919e-07;7,89681495130297e-06;1,94045593229344;2,97344239945206e-05
